# Experiment: OpenBCISession_2025-11-03_16-09-29
# Original file: OpenBCI-RAW-2025-11-03_16-53-41.txt
# Duration: 1.3 minutes
# Sample rate: 200 Hz
# Sample count: 15419
# Board: OpenBCI_GUI$BoardGanglionBLE
#
sample_index,eeg_ch0,eeg_ch1,eeg_ch2,eeg_ch3,timestamp_unix
30.0,251.57559021934867,-68.54488638788462,239.20400116592646,-3.2331435116939247,2025-11-03 21:53:55.953922749
31.0,190.2038319464773,-127.33237379137427,178.48298548534513,-64.83303568186238,2025-11-03 21:53:55.967534304
31.0,276.8012154204771,-44.54968827217817,267.2008922342211,29.842531696427613,2025-11-03 21:53:55.967534304
32.0,292.0749668395147,-24.743178106844425,287.4374908944592,42.75266634346917,2025-11-03 21:53:55.983227968
32.0,184.8333356101066,-122.35830685030669,182.88110783323646,-51.567610539030284,2025-11-03 21:53:55.983227968
33.0,218.41763721220195,-96.48193905688822,206.74540945049375,-39.74578677909449,2025-11-03 21:53:55.983929634
33.0,315.87943005748093,-11.68718736153096,297.0939125800505,51.85558283561841,2025-11-03 21:53:55.983929634
34.0,223.13365105632693,-85.99525958113372,214.9582297531888,-26.4018237371929,2025-11-03 21:53:55.997576714
34.0,196.3110885741189,-109.17141960654408,193.8651940030977,-45.7071873084642,2025-11-03 21:53:55.997576714
35.0,314.3647705754265,-5.8155444310978055,302.3185528181493,59.137168049346656,2025-11-03 21:53:56.013333559
35.0,266.0976217472926,-50.64572519995272,260.17736011743546,26.981508230324835,2025-11-03 21:53:56.013333559
36.0,200.04724862985313,-110.32330879289657,194.62065379414707,-49.40594836464152,2025-11-03 21:53:56.013984680
36.0,268.3079026211053,-52.3585993796587,256.6394147593528,24.77496725646779,2025-11-03 21:53:56.013984680
37.0,279.55378178786486,-44.474890273064375,263.00098458398134,23.13315117591992,2025-11-03 21:53:56.027526379
37.0,199.51244293618947,-107.06959583144635,192.9115195143968,-43.855936830397695,2025-11-03 21:53:56.027526379
38.0,231.2941127596423,-84.67881479673088,223.42536325287074,-14.598699477035552,2025-11-03 21:53:56.043438911
38.0,321.4406612915918,-2.662808768451214,312.6406766958535,69.33961512846872,2025-11-03 21:53:56.043438911
39.0,211.3567060958594,-89.35742964129895,220.9607691820711,-16.154497858602554,2025-11-03 21:53:56.043943882
39.0,211.05003429949284,-95.17297407239676,211.397844995372,-25.676283145789057,2025-11-03 21:53:56.043943882
40.0,313.3437778875232,-6.507425922900438,305.79291987698525,66.54964976152405,2025-11-03 21:53:56.057580471
40.0,240.19881455413997,-62.938776354305446,241.53769873827696,-2.20841092383489,2025-11-03 21:53:56.057580471
41.0,196.7187376692891,-109.66134650073946,199.90139253158122,-43.53430543420836,2025-11-03 21:53:56.073225975
41.0,281.1058402694762,-34.837168087251484,274.1271869521588,27.288180026691407,2025-11-03 21:53:56.073225975
42.0,292.00764864031225,-23.32949592359364,293.3988914238289,44.46180062321946,2025-11-03 21:53:56.073912859
42.0,203.4991762889549,-104.58256236091256,209.22122322116047,-29.12821080489084,2025-11-03 21:53:56.073912859
43.0,213.73902236763388,-98.07139653805643,212.41883768327534,-26.72345513338223,2025-11-03 21:53:56.087676764
43.0,311.9188760044053,-14.177960732020438,298.19344316702336,47.438760987948626,2025-11-03 21:53:56.087676764
44.0,208.394705330953,-99.7880106177181,207.9496572362259,-36.219061120878905,2025-11-03 21:53:56.103205204
44.0,196.65515937004238,-108.71515181194991,197.34330096188933,-44.334644024726,2025-11-03 21:53:56.103205204
45.0,300.24290834274143,-19.72797226626426,295.9644627934322,49.60042316233739,2025-11-03 21:53:56.103920937
45.0,256.5346975605935,-49.76684871036559,262.4586990904063,13.199976893607527,2025-11-03 21:53:56.103920937
46.0,192.78062301594764,-109.04800290800631,201.67784501053393,-34.50618694117293,2025-11-03 21:53:56.117538691
46.0,279.5463019879535,-40.12538662459701,271.8720272788778,28.612104611005634,2025-11-03 21:53:56.117538691
47.0,294.23288911394775,-23.071442826651037,286.75308920256793,43.070557839702815,2025-11-03 21:53:56.133188009
47.0,186.96133868489414,-122.95669084321707,187.1632932825014,-55.06441699760035,2025-11-03 21:53:56.133188009
48.0,209.12772572226822,-104.97899175621569,202.36224670242518,-24.79366675624624,2025-11-03 21:53:56.133913517
48.0,314.35355087555945,-9.914474782533944,301.888464323245,57.74592526583001,2025-11-03 21:53:56.133913517
49.0,211.9513501888141,-105.00517105590552,195.15171958785504,-54.0060253101401,2025-11-03 21:53:56.147653580
49.0,200.08464762941003,-112.84400136303157,188.35632136836648,-45.20978061435744,2025-11-03 21:53:56.147653580
50.0,322.7832853756845,-5.729526732116938,305.8153592767194,71.67331270081922,2025-11-03 21:53:56.163311958
50.0,247.229826470837,-68.17463629227132,244.20424740668386,3.091027313377708,2025-11-03 21:53:56.163311958
51.0,192.00272382516414,-117.40293940901756,186.93515938520432,-43.470727134961635,2025-11-03 21:53:56.163938046
51.0,255.43890687357634,-68.29805299080908,240.86077684629709,2.2009311239235103,2025-11-03 21:53:56.163938046
52.0,291.0315347518772,-31.183285830542445,279.2433700915426,41.062231563497335,2025-11-03 21:53:56.177559614
